timestamp_ns,timestamp_iso,valor
1787097604468750000,2026-08-18T19:00:04.468750,0.607730
1787097604500000000,2026-08-18T19:00:04.500000,0.517024
1787097604531250000,2026-08-18T19:00:04.531250,0.226765
1787097604562500000,2026-08-18T19:00:04.562500,-0.045353
1787097604593750000,2026-08-18T19:00:04.593750,0.117918
1787097604625000000,2026-08-18T19:00:04.625000,-0.244906
1787097604656250000,2026-08-18T19:00:04.656250,-0.027212
1787097604687500000,2026-08-18T19:00:04.687500,-0.009071
1787097604718750000,2026-08-18T19:00:04.718750,0.136059
1787097604750000000,2026-08-18T19:00:04.750000,-0.027212
1787097604781250000,2026-08-18T19:00:04.781250,0.226765
1787097604812500000,2026-08-18T19:00:04.812500,0.009071
1787097604843750000,2026-08-18T19:00:04.843750,0.063494
1787097604875000000,2026-08-18T19:00:04.875000,0.081635
1787097604906250000,2026-08-18T19:00:04.906250,0.081635
1787097604937500000,2026-08-18T19:00:04.937500,0.136059
1787097604968750000,2026-08-18T19:00:04.968750,0.299330
1787097605000000000,2026-08-18T19:00:05,-0.027212
1787097605031250000,2026-08-18T19:00:05.031250,-0.263047
1787097605062500000,2026-08-18T19:00:05.062500,-0.299330
1787097605093750000,2026-08-18T19:00:05.093750,-0.462600
1787097605125000000,2026-08-18T19:00:05.125000,-0.771000
1787097605156250000,2026-08-18T19:00:05.156250,-0.625871
1787097605187500000,2026-08-18T19:00:05.187500,-0.535165
1787097605218750000,2026-08-18T19:00:05.218750,-0.535165
1787097605250000000,2026-08-18T19:00:05.250000,-0.589588
1787097605281250000,2026-08-18T19:00:05.281250,-0.408177
1787097605312500000,2026-08-18T19:00:05.312500,-0.335612
1787097605343750000,2026-08-18T19:00:05.343750,-0.263047
1787097605375000000,2026-08-18T19:00:05.375000,-0.244906
1787097605406250000,2026-08-18T19:00:05.406250,-0.027212
1787097605437500000,2026-08-18T19:00:05.437500,-0.045353
1787097605468750000,2026-08-18T19:00:05.468750,0.081635
1787097605500000000,2026-08-18T19:00:05.500000,0.154200
1787097605531250000,2026-08-18T19:00:05.531250,0.462600
1787097605562500000,2026-08-18T19:00:05.562500,0.480741
1787097605593750000,2026-08-18T19:00:05.593750,0.462600
1787097605625000000,2026-08-18T19:00:05.625000,0.390035
1787097605656250000,2026-08-18T19:00:05.656250,0.462600
1787097605687500000,2026-08-18T19:00:05.687500,0.208624
1787097605718750000,2026-08-18T19:00:05.718750,0.317471
1787097605750000000,2026-08-18T19:00:05.750000,0.444459
1787097605781250000,2026-08-18T19:00:05.781250,0.571447
1787097605812500000,2026-08-18T19:00:05.812500,0.517024
1787097605843750000,2026-08-18T19:00:05.843750,0.408177
1787097605875000000,2026-08-18T19:00:05.875000,0.244906
1787097605906250000,2026-08-18T19:00:05.906250,0.172341
1787097605937500000,2026-08-18T19:00:05.937500,-0.045353
1787097605968750000,2026-08-18T19:00:05.968750,-0.136059
1787097606000000000,2026-08-18T19:00:06,0.009071
1787097606031250000,2026-08-18T19:00:06.031250,0.117918
1787097606062500000,2026-08-18T19:00:06.062500,0.263047
1787097606093750000,2026-08-18T19:00:06.093750,0.517024
1787097606125000000,2026-08-18T19:00:06.125000,0.462600
1787097606156250000,2026-08-18T19:00:06.156250,0.535165
1787097606187500000,2026-08-18T19:00:06.187500,0.281188
1787140800093750000,2026-08-19T07:00:00.093750,-0.090706
1787140800125000000,2026-08-19T07:00:00.125000,-0.199553
1787140800156250000,2026-08-19T07:00:00.156250,-0.108847
1787140800187500000,2026-08-19T07:00:00.187500,-0.326541
1787140800218750000,2026-08-19T07:00:00.218750,-0.453530
1787140800250000000,2026-08-19T07:00:00.250000,-0.417247
1787140800281250000,2026-08-19T07:00:00.281250,-0.380965
1787140800312500000,2026-08-19T07:00:00.312500,-0.272118
1787140800343750000,2026-08-19T07:00:00.343750,-0.145129
1787140800375000000,2026-08-19T07:00:00.375000,-0.090706
1787140800406250000,2026-08-19T07:00:00.406250,-0.326541
1787140800437500000,2026-08-19T07:00:00.437500,-0.290259
1787140800468750000,2026-08-19T07:00:00.468750,-0.199553
1787140800500000000,2026-08-19T07:00:00.500000,-0.308400
1787140800531250000,2026-08-19T07:00:00.531250,-0.453530
1787140800562500000,2026-08-19T07:00:00.562500,-0.145129
1787140800593750000,2026-08-19T07:00:00.593750,0.000000
1787140800625000000,2026-08-19T07:00:00.625000,-0.308400
1787140800656250000,2026-08-19T07:00:00.656250,-0.272118
1787140800687500000,2026-08-19T07:00:00.687500,-0.036282
1787140800718750000,2026-08-19T07:00:00.718750,-0.054424
1787140800750000000,2026-08-19T07:00:00.750000,-0.054424
1787140800781250000,2026-08-19T07:00:00.781250,0.054424
1787140800812500000,2026-08-19T07:00:00.812500,-0.000000
1787140800843750000,2026-08-19T07:00:00.843750,-0.054424
1787140800875000000,2026-08-19T07:00:00.875000,-0.018141
1787140800906250000,2026-08-19T07:00:00.906250,-0.036282
1787140800937500000,2026-08-19T07:00:00.937500,0.181412
1787140800968750000,2026-08-19T07:00:00.968750,0.507953
1787140801000000000,2026-08-19T07:00:01,0.616800
1787140801031250000,2026-08-19T07:00:01.031250,0.380965
1787140801062500000,2026-08-19T07:00:01.062500,0.489812
1787140801093750000,2026-08-19T07:00:01.093750,0.272118
1787140801125000000,2026-08-19T07:00:01.125000,0.036282
1787140801156250000,2026-08-19T07:00:01.156250,0.054424
1787140801187500000,2026-08-19T07:00:01.187500,0.235835
1787140801218750000,2026-08-19T07:00:01.218750,0.126988
1787140801250000000,2026-08-19T07:00:01.250000,0.054424
1787140801281250000,2026-08-19T07:00:01.281250,-0.054424
1787140801312500000,2026-08-19T07:00:01.312500,-0.272118
1787140801343750000,2026-08-19T07:00:01.343750,-0.417247
1787140801375000000,2026-08-19T07:00:01.375000,-0.507953
1787140801406250000,2026-08-19T07:00:01.406250,-0.526094
1787140801437500000,2026-08-19T07:00:01.437500,-0.526094
1787140801468750000,2026-08-19T07:00:01.468750,-0.725647
1787140801500000000,2026-08-19T07:00:01.500000,-0.888918
1787140801531250000,2026-08-19T07:00:01.531250,-0.725647
1787140801562500000,2026-08-19T07:00:01.562500,-0.743789
1787140801593750000,2026-08-19T07:00:01.593750,-0.689365
1787140801625000000,2026-08-19T07:00:01.625000,-0.671224
1787140801656250000,2026-08-19T07:00:01.656250,-0.362824
1787140801687500000,2026-08-19T07:00:01.687500,-0.326541
1787140801718750000,2026-08-19T07:00:01.718750,-0.253977
1787140801750000000,2026-08-19T07:00:01.750000,-0.090706
1787140801781250000,2026-08-19T07:00:01.781250,0.163271
1787140801812500000,2026-08-19T07:00:01.812500,0.018141
1787140801843750000,2026-08-19T07:00:01.843750,-0.072565
1787140801875000000,2026-08-19T07:00:01.875000,-0.417247
1787140801906250000,2026-08-19T07:00:01.906250,-0.634941
1787140801937500000,2026-08-19T07:00:01.937500,-0.888918
1787140801968750000,2026-08-19T07:00:01.968750,-1.052189
1787140802000000000,2026-08-19T07:00:02,-0.961483
